,news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
17411,,MSFT,2024-10-01 10:58:51,MSFT,0.119681,0.022369,Neutral
17412,,MSFT,2024-10-01 10:58:51,GOOG,0.030026,0.074349,Neutral
17413,,MSFT,2024-10-01 10:58:51,AAPL,0.089909,0.114097,Neutral
7255,,AAPL,2024-10-01 10:58:51,AAPL,0.089909,0.114097,Neutral
13320,,NFLX,2024-10-01 11:00:00,CRYPTO:ETH,0.035241,0.0,Neutral
13322,,NFLX,2024-10-01 11:00:00,SPOT,0.035241,0.085698,Neutral
13323,,NFLX,2024-10-01 11:00:00,NFLX,0.035241,0.02686,Neutral
13321,,NFLX,2024-10-01 11:00:00,GOOG,0.035241,0.126504,Neutral
10356,,AMZN,2024-10-01 11:29:00,UBER,0.068698,0.172789,Somewhat-Bullish
10355,,AMZN,2024-10-01 11:29:00,AMZN,0.204072,0.303357,Somewhat-Bullish
10353,,AMZN,2024-10-01 11:29:00,ABNB,0.204072,0.267173,Somewhat-Bullish
10354,,AMZN,2024-10-01 11:29:00,DASH,0.068698,0.172789,Somewhat-Bullish
10352,,AMZN,2024-10-01 11:29:00,NFLX,0.204072,0.267173,Somewhat-Bullish
13329,,NFLX,2024-10-01 11:29:00,UBER,0.068698,0.172789,Somewhat-Bullish
13328,,NFLX,2024-10-01 11:29:00,APG,0.204072,0.309783,Somewhat-Bullish
13327,,NFLX,2024-10-01 11:29:00,ABNB,0.204072,0.267173,Somewhat-Bullish
13326,,NFLX,2024-10-01 11:29:00,NFLX,0.204072,0.267173,Somewhat-Bullish
13325,,NFLX,2024-10-01 11:29:00,AMZN,0.204072,0.303357,Somewhat-Bullish
10351,,AMZN,2024-10-01 11:29:00,APG,0.204072,0.309783,Somewhat-Bullish
13324,,NFLX,2024-10-01 11:29:00,DASH,0.068698,0.172789,Somewhat-Bullish
17416,,MSFT,2024-10-01 11:37:58,CRYPTO:BTC,0.386477,-0.145891,Neutral
17418,,MSFT,2024-10-01 11:37:58,MSFT,0.080458,0.054864,Neutral
17417,,MSFT,2024-10-01 11:37:58,MSTR,0.870266,0.230143,Somewhat-Bullish
19150,,ORCL,2024-10-01 11:53:00,TYL,0.152178,0.311417,Somewhat-Bullish
19151,,ORCL,2024-10-01 11:53:00,ORCL,0.201944,-0.04281,Neutral
19152,,ORCL,2024-10-01 11:53:00,WDAY,0.152178,-0.095826,Neutral
17422,,MSFT,2024-10-01 12:00:00,MSFT,0.03443,0.329952,Somewhat-Bullish
17421,,MSFT,2024-10-01 12:00:00,GOOG,0.068797,0.181096,Somewhat-Bullish
17420,,MSFT,2024-10-01 12:00:00,CRWD,0.068797,0.182573,Somewhat-Bullish
17419,,MSFT,2024-10-01 12:00:00,BAC,0.03443,0.329952,Somewhat-Bullish
13330,,NFLX,2024-10-01 12:00:23,NFLX,0.95919,0.384695,Bullish
19154,,ORCL,2024-10-01 12:05:00,PLTR,0.175221,0.181854,Somewhat-Bullish
19156,,ORCL,2024-10-01 12:05:00,IBM,0.088147,0.273167,Somewhat-Bullish
18100,,IBM,2024-10-01 12:05:00,IBM,0.088147,0.273167,Somewhat-Bullish
18101,,IBM,2024-10-01 12:05:00,NVDA,0.088147,0.273167,Somewhat-Bullish
18103,,IBM,2024-10-01 12:05:00,ORCL,0.088147,0.273167,Somewhat-Bullish
19153,,ORCL,2024-10-01 12:05:00,ORCL,0.088147,0.273167,Somewhat-Bullish
18102,,IBM,2024-10-01 12:05:00,PLTR,0.175221,0.181854,Somewhat-Bullish
19155,,ORCL,2024-10-01 12:05:00,NVDA,0.088147,0.273167,Somewhat-Bullish
13331,,NFLX,2024-10-01 12:25:32,NFLX,0.790287,0.011973,Neutral
19158,,ORCL,2024-10-01 12:40:48,STX,0.089129,0.202523,Somewhat-Bullish
19157,,ORCL,2024-10-01 12:40:48,WDC,0.089129,0.202523,Somewhat-Bullish
19160,,ORCL,2024-10-01 12:40:48,NVDA,0.044634,-0.044997,Neutral
19161,,ORCL,2024-10-01 12:40:48,MU,0.304787,0.113064,Neutral
19162,,ORCL,2024-10-01 12:40:48,FOREX:AMD,0.089129,0.045892,Neutral
19159,,ORCL,2024-10-01 12:40:48,ORCL,0.089129,-0.048549,Neutral
7258,,AAPL,2024-10-01 12:42:08,GOOG,0.783279,-0.342814,Somewhat-Bearish
7259,,AAPL,2024-10-01 12:42:08,SSNLF,0.572873,-0.299539,Somewhat-Bearish
7257,,AAPL,2024-10-01 12:42:08,AAPL,0.40348,-0.240564,Somewhat-Bearish
7261,,AAPL,2024-10-01 12:49:04,QCOM,0.627119,0.398603,Bullish
7262,,AAPL,2024-10-01 12:49:04,TSLA,0.233556,-0.348299,Somewhat-Bearish
7264,,AAPL,2024-10-01 12:49:04,SSNLF,0.233556,0.203158,Somewhat-Bullish
7263,,AAPL,2024-10-01 12:49:04,AAPL,0.344074,-0.0755,Neutral
7260,,AAPL,2024-10-01 12:49:04,STM,0.627119,0.280094,Somewhat-Bullish
17429,,MSFT,2024-10-01 12:57:04,GOOG,0.1172,0.178871,Somewhat-Bullish
17425,,MSFT,2024-10-01 12:57:04,IVZ,0.1172,0.087452,Neutral
17426,,MSFT,2024-10-01 12:57:04,TSLA,0.1172,0.178871,Somewhat-Bullish
17427,,MSFT,2024-10-01 12:57:04,NVDA,0.1172,0.178871,Somewhat-Bullish
17423,,MSFT,2024-10-01 12:57:04,AAPL,0.1172,-0.223073,Somewhat-Bearish
17428,,MSFT,2024-10-01 12:57:04,MSFT,0.1172,-0.223073,Somewhat-Bearish
7268,,AAPL,2024-10-01 12:57:04,META,0.1172,0.178871,Somewhat-Bullish
7265,,AAPL,2024-10-01 12:57:04,GOOG,0.1172,0.178871,Somewhat-Bullish
7266,,AAPL,2024-10-01 12:57:04,MSFT,0.1172,-0.223073,Somewhat-Bearish
7272,,AAPL,2024-10-01 12:57:04,FOREX:JPY,0.231884,0.105015,Neutral
7271,,AAPL,2024-10-01 12:57:04,AAPL,0.1172,-0.223073,Somewhat-Bearish
7270,,AAPL,2024-10-01 12:57:04,IVZ,0.1172,0.087452,Neutral
7269,,AAPL,2024-10-01 12:57:04,TSLA,0.1172,0.178871,Somewhat-Bullish
7267,,AAPL,2024-10-01 12:57:04,NVDA,0.1172,0.178871,Somewhat-Bullish
17424,,MSFT,2024-10-01 12:57:04,FOREX:JPY,0.231884,0.105015,Neutral
17430,,MSFT,2024-10-01 12:57:04,META,0.1172,0.178871,Somewhat-Bullish
10360,,AMZN,2024-10-01 13:21:00,SFIX,0.126879,0.042903,Neutral
10365,,AMZN,2024-10-01 13:21:00,NVDA,0.036393,0.116824,Neutral
10362,,AMZN,2024-10-01 13:21:00,GM,0.018201,0.007148,Neutral
10361,,AMZN,2024-10-01 13:21:00,SNOW,0.009101,0.029391,Neutral
17431,,MSFT,2024-10-01 13:21:00,RENT,0.036393,0.076754,Neutral
10364,,AMZN,2024-10-01 13:21:00,RENT,0.036393,0.076754,Neutral
17438,,MSFT,2024-10-01 13:21:00,PYPL,0.009101,0.035604,Neutral
17437,,MSFT,2024-10-01 13:21:00,SHOP,0.009101,0.094527,Neutral
17439,,MSFT,2024-10-01 13:21:00,MSFT,0.009101,0.029391,Neutral
17435,,MSFT,2024-10-01 13:21:00,SFIX,0.126879,0.042903,Neutral
17434,,MSFT,2024-10-01 13:21:00,SNOW,0.009101,0.029391,Neutral
17433,,MSFT,2024-10-01 13:21:00,GM,0.018201,0.007148,Neutral
17432,,MSFT,2024-10-01 13:21:00,AMZN,0.009101,0.029391,Neutral
10357,,AMZN,2024-10-01 13:21:00,MSFT,0.009101,0.029391,Neutral
10358,,AMZN,2024-10-01 13:21:00,PYPL,0.009101,0.035604,Neutral
10359,,AMZN,2024-10-01 13:21:00,SHOP,0.009101,0.094527,Neutral
17436,,MSFT,2024-10-01 13:21:00,NVDA,0.036393,0.116824,Neutral
10363,,AMZN,2024-10-01 13:21:00,AMZN,0.009101,0.029391,Neutral
7278,,AAPL,2024-10-01 13:33:00,ADBE,0.057807,0.099992,Neutral
7277,,AAPL,2024-10-01 13:33:00,BN,0.196344,0.215337,Somewhat-Bullish
7276,,AAPL,2024-10-01 13:33:00,LUV,0.008265,0.0,Neutral
7275,,AAPL,2024-10-01 13:33:00,AMZN,0.01653,0.062445,Neutral
7274,,AAPL,2024-10-01 13:33:00,BAM,0.041308,0.125125,Neutral
10373,,AMZN,2024-10-01 13:33:00,WMT,0.008265,0.06628,Neutral
10367,,AMZN,2024-10-01 13:33:00,AMZN,0.01653,0.062445,Neutral
10368,,AMZN,2024-10-01 13:33:00,LUV,0.008265,0.0,Neutral
7279,,AAPL,2024-10-01 13:33:00,AAPL,0.01653,0.11868,Neutral
10372,,AMZN,2024-10-01 13:33:00,META,0.01653,0.119041,Neutral
10371,,AMZN,2024-10-01 13:33:00,AAPL,0.01653,0.11868,Neutral
